epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,156.562,1.03011,1.59126,1.07592,0.00766,0.33333,0.16117,0.10996,2.16785,4.21466,1.25086,0.000311422,0.000311422,0.000311422
17,166.988,1.12488,1.73473,1.10755,0.00794,0.33333,0.12175,0.06926,2.22431,4.28532,1.27609,0.000322177,0.000322177,0.000322177
18,176.682,1.1294,1.68678,1.03279,0.00645,0.25,0.10398,0.06193,2.234,4.31081,1.31456,0.0003318,0.0003318,0.0003318
19,186.352,1.10457,1.60362,1.13,0.00889,0.33333,0.09976,0.03373,2.20719,4.34754,1.30431,0.000340291,0.000340291,0.000340291
20,196.01,1.19082,1.65868,1.22604,0.00966,0.33333,0.07932,0.02783,2.21689,4.34948,1.3045,0.00034765,0.00034765,0.00034765
21,205.677,0.97829,1.6127,0.99523,0.01,0.25,0.10089,0.06098,2.18912,4.30324,1.28634,0.000353878,0.000353878,0.000353878
22,215.484,1.04206,1.46388,1.04535,0.01235,0.25,0.08945,0.03895,2.22876,4.30022,1.28532,0.000358973,0.000358973,0.000358973
23,225.697,1.11766,1.46309,1.17865,0.00725,0.16667,0.03949,0.02764,2.22992,4.25225,1.2739,0.000362937,0.000362937,0.000362937
24,235.664,1.04146,1.40486,1.13522,0.00575,0.16667,0.01812,0.01449,2.16933,4.23741,1.24936,0.00036577,0.00036577,0.00036577
25,245.833,0.95628,1.42896,1.0469,0.00833,0.33333,0.03838,0.02632,1.99585,4.15365,1.15991,0.00036747,0.00036747,0.00036747
26,256.172,1.09025,1.37926,1.08534,0.00609,0.33333,0.18722,0.11569,1.89972,4.0735,1.09619,0.000368039,0.000368039,0.000368039
27,266.768,0.94905,1.3983,1.12585,0.88334,0.25,0.29595,0.19052,1.87154,3.98845,1.05563,0.000367476,0.000367476,0.000367476
28,276.668,0.92145,1.47453,1.03368,0.88334,0.25,0.29595,0.19052,1.87154,3.98845,1.05563,0.000365781,0.000365781,0.000365781
29,287.106,1.1156,1.34148,1.11647,0.9225,0.27915,0.29833,0.19605,1.92302,3.97739,1.0432,0.000362955,0.000362955,0.000362955
30,297.4,1.05424,1.47371,1.09146,0.93037,0.3185,0.28167,0.18454,1.95455,3.99751,1.05907,0.000358996,0.000358996,0.000358996
31,307.753,1.21299,1.59224,1.19341,0.93037,0.3185,0.28167,0.18454,1.95455,3.99751,1.05907,0.000353906,0.000353906,0.000353906
32,319.993,1.19527,1.51302,1.10789,0.93124,0.32288,0.28167,0.17398,1.94518,3.91516,1.06888,0.000347684,0.000347684,0.000347684
33,331.078,1.11494,1.46316,1.10733,0.91649,0.33333,0.28167,0.2037,1.97229,3.80237,1.0844,0.000340331,0.000340331,0.000340331
34,342.664,1.07919,1.53935,1.13239,0.91649,0.33333,0.28167,0.2037,1.97229,3.80237,1.0844,0.000331845,0.000331845,0.000331845
35,354.086,1.04092,1.35728,1.12688,0.8787,0.33333,0.28306,0.22551,1.8417,3.68997,1.04229,0.000322228,0.000322228,0.000322228
36,365.162,0.88283,1.28694,1.00481,0.92277,0.28049,0.315,0.23686,1.75834,3.57281,1.01203,0.000311479,0.000311479,0.000311479
37,375.53,1.01776,1.29275,1.02862,0.92277,0.28049,0.315,0.23686,1.75834,3.57281,1.01203,0.000299598,0.000299598,0.000299598
38,385.773,1.11726,1.45393,1.12963,0.88245,0.33333,0.30389,0.24442,1.69822,3.57443,0.98261,0.000286586,0.000286586,0.000286586
39,396.675,1.08474,1.37402,1.10085,0.88853,0.33333,0.315,0.21859,1.6709,3.55481,0.96468,0.000272442,0.000272442,0.000272442
40,407.762,1.00076,1.20169,1.03592,0.88853,0.33333,0.315,0.21859,1.6709,3.55481,0.96468,0.000257166,0.000257166,0.000257166
41,419.134,0.88312,1.32066,0.9585,0.91545,0.33333,0.315,0.23659,1.63542,3.50227,0.96001,0.000240758,0.000240758,0.000240758
42,430.317,0.85792,1.33683,0.96272,0.91873,0.33333,0.28167,0.24183,1.5749,3.38665,0.95453,0.000223218,0.000223218,0.000223218
43,440.836,0.87512,1.26684,0.93359,0.91873,0.33333,0.28167,0.24183,1.5749,3.38665,0.95453,0.000204547,0.000204547,0.000204547
44,450.759,0.9091,1.30468,0.96241,0.92911,0.31221,0.26702,0.22001,1.56974,3.31306,0.95441,0.000184744,0.000184744,0.000184744
45,460.686,0.82062,1.34723,0.95173,0.92911,0.31221,0.26702,0.22001,1.56974,3.31306,0.95441,0.000163809,0.000163809,0.000163809
46,470.776,0.87627,1.22582,0.89711,0.93243,0.32884,0.27487,0.23767,1.57308,3.25613,0.95109,0.000141743,0.000141743,0.000141743
47,480.747,0.85815,1.25578,0.91997,0.93243,0.32884,0.27487,0.23767,1.57308,3.25613,0.95109,0.000118544,0.000118544,0.000118544
48,490.55,0.91741,1.25524,0.95176,0.93,0.33333,0.2976,0.25847,1.59365,3.21739,0.95928,9.4214e-05,9.4214e-05,9.4214e-05
49,500.241,0.90393,1.3109,0.97643,0.93,0.33333,0.2976,0.25847,1.59365,3.21739,0.95928,6.8752e-05,6.8752e-05,6.8752e-05
50,510.309,0.85842,1.20092,0.94299,0.92997,0.33333,0.30325,0.26306,1.62301,3.19109,0.96483,4.21584e-05,4.21584e-05,4.21584e-05
