epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,672.572,1.43594,1.12981,1.44735,0.84958,0.40766,0.59401,0.37636,1.40113,1.60399,1.47888,0.00089424,0.00089424,0.00089424
191,676.485,1.36017,1.07285,1.49636,0.87491,0.85551,0.90998,0.55159,1.26595,0.84444,1.3585,0.00089141,0.00089141,0.00089141
192,680.276,1.42838,1.01335,1.46936,0.7187,0.85746,0.90195,0.52741,1.2441,0.90562,1.35463,0.000888581,0.000888581,0.000888581
193,684.133,1.23446,1.01264,1.40894,0.7187,0.85746,0.90195,0.52741,1.2441,0.90562,1.35463,0.000885751,0.000885751,0.000885751
194,687.911,1.32245,0.88277,1.4421,0.71244,0.73333,0.83093,0.4947,1.29306,0.91376,1.4082,0.000882922,0.000882922,0.000882922
195,691.659,1.38286,0.96299,1.44326,0.87492,0.78295,0.84613,0.50707,1.18747,0.81094,1.31617,0.000880093,0.000880093,0.000880093
196,695.908,1.3032,0.92275,1.42319,0.89001,0.89814,0.92934,0.55458,1.16458,0.74906,1.26056,0.000877263,0.000877263,0.000877263
197,699.727,1.34959,1.03441,1.43951,0.94034,0.8782,0.94575,0.59945,1.07167,0.66022,1.2319,0.000874434,0.000874434,0.000874434
198,703.608,1.40794,1.05885,1.42821,0.82195,0.91018,0.93855,0.57217,1.09034,0.68517,1.23106,0.000871604,0.000871604,0.000871604
199,707.41,1.29151,0.88427,1.42418,0.87842,0.86616,0.90021,0.55854,1.11698,0.75497,1.28994,0.000868775,0.000868775,0.000868775
200,711.202,1.45758,1.04006,1.48424,0.88442,0.77345,0.84221,0.52323,1.16593,0.83033,1.32411,0.000865945,0.000865945,0.000865945
201,714.851,1.44928,1.09652,1.48656,0.87268,0.79702,0.82756,0.52025,1.11786,0.78121,1.26024,0.000863116,0.000863116,0.000863116
202,718.515,1.34372,1.08484,1.40338,0.60779,0.71373,0.68687,0.44693,1.30157,0.94304,1.39627,0.000860287,0.000860287,0.000860287
203,721.78,1.51681,1.07312,1.57945,0.60779,0.71373,0.68687,0.44693,1.30157,0.94304,1.39627,0.000857457,0.000857457,0.000857457
204,725.513,1.43334,1.03581,1.46196,0.8601,0.82054,0.85523,0.4828,1.29559,0.92795,1.35822,0.000854628,0.000854628,0.000854628
205,729.441,1.45952,1.11152,1.45964,0.88165,0.76885,0.85006,0.51988,1.25681,0.95857,1.30453,0.000851798,0.000851798,0.000851798
206,733.332,1.23682,0.90781,1.36946,0.87903,0.72157,0.80653,0.47536,1.27281,0.94602,1.35067,0.000848969,0.000848969,0.000848969
207,737.243,1.41773,1.04443,1.44611,0.84474,0.82524,0.87053,0.50847,1.28121,0.92696,1.42524,0.000846139,0.000846139,0.000846139
208,741.046,1.29493,0.94536,1.43521,0.86512,0.89412,0.90581,0.53573,1.35005,0.83691,1.49149,0.00084331,0.00084331,0.00084331
209,744.269,1.36922,1.08167,1.42433,0.88361,0.73825,0.79146,0.47034,1.35519,0.83914,1.49569,0.000840481,0.000840481,0.000840481
210,747.572,1.46279,1.06071,1.54551,0.71268,0.82745,0.78575,0.48772,1.18216,0.83654,1.38164,0.000837651,0.000837651,0.000837651
211,750.78,1.29696,0.91651,1.39526,0.94902,0.76897,0.87964,0.54431,1.19216,0.79849,1.34509,0.000834822,0.000834822,0.000834822
212,753.962,1.39763,1.08123,1.43929,0.94927,0.90014,0.93958,0.60982,1.08605,0.87562,1.24442,0.000831992,0.000831992,0.000831992
213,757.281,1.29485,0.98205,1.39949,0.94696,0.75389,0.90638,0.5536,1.17085,1.06833,1.26938,0.000829163,0.000829163,0.000829163
214,760.423,1.4564,1.06345,1.5229,0.94696,0.75389,0.90638,0.5536,1.17085,1.06833,1.26938,0.000826334,0.000826334,0.000826334
215,763.71,1.31245,1.01011,1.40097,0.90367,0.82382,0.85194,0.54076,1.12087,0.79378,1.24224,0.000823504,0.000823504,0.000823504
216,766.938,1.23112,0.96721,1.35963,0.88272,0.7829,0.83586,0.53343,1.08314,0.73308,1.23013,0.000820675,0.000820675,0.000820675
217,770.242,1.30808,1.01179,1.40167,0.80182,0.90312,0.93025,0.60277,1.0652,0.71111,1.24016,0.000817845,0.000817845,0.000817845
218,773.461,1.318,0.98247,1.4979,0.69813,0.73333,0.79276,0.49454,1.27844,0.98247,1.34816,0.000815016,0.000815016,0.000815016
219,776.632,1.27667,0.9873,1.42238,0.654,0.83256,0.82178,0.51406,1.2509,0.90743,1.35423,0.000812186,0.000812186,0.000812186
220,779.878,1.35302,1.00026,1.47916,0.929,0.62639,0.78443,0.51335,1.12049,0.84293,1.25634,0.000809357,0.000809357,0.000809357
221,783.031,1.29243,1.05191,1.40207,0.93412,0.60784,0.68542,0.48113,1.11122,0.92589,1.24917,0.000806528,0.000806528,0.000806528
222,786.351,1.29015,0.9192,1.40133,0.70317,0.76358,0.83731,0.53487,1.10565,0.74874,1.28218,0.000803698,0.000803698,0.000803698
223,789.512,1.39237,1.08943,1.50731,0.85305,0.78039,0.88264,0.55748,1.20885,0.71441,1.36269,0.000800869,0.000800869,0.000800869
224,792.743,1.27745,0.98842,1.3819,0.90756,0.93333,0.95309,0.59859,1.14659,0.68636,1.26559,0.000798039,0.000798039,0.000798039
225,796.141,1.32597,0.92262,1.37827,0.90756,0.93333,0.95309,0.59859,1.14659,0.68636,1.26559,0.00079521,0.00079521,0.00079521
226,799.33,1.22097,0.89592,1.43986,0.90729,0.90314,0.93745,0.64173,0.97208,0.63496,1.17603,0.00079238,0.00079238,0.00079238
227,802.67,1.31102,0.97943,1.40331,0.83811,0.86667,0.91027,0.60176,0.95283,0.6507,1.13942,0.000789551,0.000789551,0.000789551
228,805.871,1.2294,0.94261,1.35059,0.82868,0.82362,0.84992,0.53756,1.14608,0.83702,1.29239,0.000786722,0.000786722,0.000786722
229,809.124,1.29615,0.9616,1.40513,0.93984,0.76078,0.84981,0.54916,1.17171,0.81071,1.30599,0.000783892,0.000783892,0.000783892
230,812.261,1.31895,0.94637,1.37608,0.74859,0.81787,0.88439,0.56129,1.10509,0.74885,1.24478,0.000781063,0.000781063,0.000781063
231,815.449,1.23862,0.98499,1.46556,0.78683,0.83973,0.90358,0.5816,1.05061,0.66261,1.23038,0.000778233,0.000778233,0.000778233
232,818.692,1.15148,0.83433,1.32952,0.79588,0.84706,0.89834,0.61975,0.99642,0.67446,1.17766,0.000775404,0.000775404,0.000775404
233,821.875,1.29355,0.91292,1.3608,0.79492,0.89248,0.91306,0.58862,1.13199,0.80426,1.31049,0.000772575,0.000772575,0.000772575
234,825.146,1.21868,0.85487,1.38589,0.86478,0.8008,0.91197,0.52417,1.27175,0.98201,1.44364,0.000769745,0.000769745,0.000769745
235,828.326,1.25943,0.91139,1.47753,0.86478,0.8008,0.91197,0.52417,1.27175,0.98201,1.44364,0.000766916,0.000766916,0.000766916
236,831.614,1.23811,0.94145,1.36519,0.75881,0.96602,0.93469,0.57836,1.3013,1.14095,1.54486,0.000764086,0.000764086,0.000764086
237,834.748,1.37587,1.07558,1.5399,0.83209,0.89514,0.93298,0.53107,1.23872,0.9765,1.49895,0.000761257,0.000761257,0.000761257
238,837.955,1.20279,0.85099,1.28515,0.72376,0.93333,0.89469,0.59454,1.07736,0.74372,1.23925,0.000758427,0.000758427,0.000758427
239,841.154,1.22448,0.91218,1.32231,0.89519,0.8461,0.92276,0.59765,1.0727,0.70294,1.21672,0.000755598,0.000755598,0.000755598
240,844.358,1.32496,1.01066,1.35317,0.896,0.89928,0.93623,0.6257,0.97157,0.68734,1.19477,0.000752769,0.000752769,0.000752769
241,847.607,1.28383,0.89928,1.33364,0.83319,0.82268,0.9069,0.55451,1.11492,0.75427,1.24611,0.000749939,0.000749939,0.000749939
242,850.789,1.34995,1.00253,1.39757,0.80404,0.81833,0.88569,0.48711,1.23452,0.86761,1.3893,0.00074711,0.00074711,0.00074711
243,854.62,1.27085,0.88408,1.37824,0.85926,0.89412,0.91099,0.53231,1.17749,0.9586,1.37375,0.00074428,0.00074428,0.00074428
244,858.587,1.29596,1.01159,1.42767,0.72632,0.76145,0.88015,0.51713,1.25533,1.11242,1.48511,0.000741451,0.000741451,0.000741451
245,862.533,1.35451,0.95517,1.45082,0.85491,0.79328,0.84323,0.54091,1.11524,1.00856,1.34045,0.000738622,0.000738622,0.000738622
246,866.325,1.24927,0.92939,1.38328,0.85491,0.79328,0.84323,0.54091,1.11524,1.00856,1.34045,0.000735792,0.000735792,0.000735792
247,870.158,1.26987,0.88207,1.35331,0.70452,0.83986,0.88159,0.57666,1.01807,1.02634,1.22331,0.000732963,0.000732963,0.000732963
248,874.051,1.30383,0.87747,1.46838,0.84216,0.92496,0.93003,0.61912,1.00615,0.7221,1.22658,0.000730133,0.000730133,0.000730133
249,878.279,1.26914,0.96034,1.40302,0.89278,0.92282,0.92434,0.62331,1.01076,0.69907,1.21706,0.000727304,0.000727304,0.000727304
250,882.22,1.34337,1.00821,1.44241,0.88991,0.92081,0.93329,0.60692,1.01818,0.64669,1.185,0.000724474,0.000724474,0.000724474
251,886.02,1.20673,0.82467,1.34887,0.89598,0.9168,0.93114,0.59532,1.03285,0.68267,1.22335,0.000721645,0.000721645,0.000721645
252,890.2,1.16993,0.88561,1.32015,0.91578,0.93333,0.93509,0.58074,1.10031,0.62649,1.28917,0.000718816,0.000718816,0.000718816
253,893.832,1.18359,0.84138,1.30217,0.8983,0.93333,0.94861,0.64515,0.97648,0.71071,1.17443,0.000715986,0.000715986,0.000715986
254,897.11,1.1897,0.872,1.31911,0.93119,0.9282,0.94252,0.6452,0.93805,0.67606,1.16116,0.000713157,0.000713157,0.000713157
255,900.469,1.24092,0.88502,1.38065,0.91097,0.92681,0.97371,0.65052,0.97285,0.73918,1.18323,0.000710327,0.000710327,0.000710327
256,903.725,1.14445,0.80165,1.2733,0.91851,0.86266,0.91476,0.56349,1.05486,0.63166,1.20421,0.000707498,0.000707498,0.000707498
257,906.978,1.22431,0.85645,1.35871,0.91851,0.86266,0.91476,0.56349,1.05486,0.63166,1.20421,0.000704668,0.000704668,0.000704668
258,910.157,1.24986,1.03037,1.39763,0.91351,0.98131,0.98361,0.62346,1.02497,0.60908,1.20393,0.000701839,0.000701839,0.000701839
259,913.347,1.19872,0.81637,1.34233,0.88263,0.9036,0.94732,0.63254,1.0288,0.63788,1.18085,0.00069901,0.00069901,0.00069901
260,916.635,1.1772,0.86579,1.36943,0.90202,0.89934,0.94611,0.57328,1.12016,0.69064,1.24831,0.00069618,0.00069618,0.00069618
261,920.146,1.2266,0.83112,1.36405,0.96411,0.88612,0.92332,0.56583,1.09691,0.71575,1.26969,0.000693351,0.000693351,0.000693351
262,923.38,1.20507,0.9297,1.32413,0.91572,0.87131,0.94087,0.66099,0.924,0.64287,1.17224,0.000690521,0.000690521,0.000690521
263,926.673,1.20088,0.90342,1.26079,0.85539,0.86667,0.8806,0.59047,1.06868,0.7207,1.27101,0.000687692,0.000687692,0.000687692
264,929.924,1.1791,0.8547,1.35182,0.87136,0.86667,0.91319,0.60198,1.11446,0.73719,1.31609,0.000684863,0.000684863,0.000684863
265,933.206,1.33298,0.98208,1.41254,0.67998,0.82657,0.81353,0.53312,1.1527,0.70559,1.26966,0.000682033,0.000682033,0.000682033
266,936.36,1.25745,0.87419,1.31653,0.88155,0.86667,0.92624,0.58232,1.11708,0.65571,1.29375,0.000679204,0.000679204,0.000679204
267,939.648,1.20963,0.88922,1.31271,0.88155,0.86667,0.92624,0.58232,1.11708,0.65571,1.29375,0.000676374,0.000676374,0.000676374
268,942.863,1.19474,0.9077,1.30638,0.93412,0.93074,0.9739,0.63181,1.13451,0.62301,1.27274,0.000673545,0.000673545,0.000673545
269,946.18,1.17879,0.8049,1.2961,0.92472,0.90822,0.95778,0.5777,1.17467,0.64047,1.31377,0.000670715,0.000670715,0.000670715
270,949.439,1.25121,0.97465,1.36462,0.9403,0.89571,0.95328,0.62189,1.09034,0.651,1.25487,0.000667886,0.000667886,0.000667886
271,952.635,1.23525,0.89284,1.36577,0.85513,0.91373,0.91104,0.61951,0.99904,0.65738,1.19726,0.000665057,0.000665057,0.000665057
272,956.1,1.26292,0.8704,1.37798,0.8929,0.93042,0.93381,0.61014,1.02234,0.69731,1.19943,0.000662227,0.000662227,0.000662227
273,959.312,1.27984,0.8903,1.43527,0.89757,0.90312,0.92061,0.61217,1.01801,0.68519,1.18484,0.000659398,0.000659398,0.000659398
274,962.617,1.20528,0.84362,1.38224,0.88783,0.89412,0.90816,0.58061,1.13136,0.72112,1.22259,0.000656568,0.000656568,0.000656568
275,965.795,1.27851,0.83853,1.42664,0.89343,0.89176,0.90735,0.5894,1.11479,0.68365,1.21528,0.000653739,0.000653739,0.000653739
276,969.062,1.152,0.78011,1.24687,0.90324,0.91373,0.91801,0.59393,1.08837,0.58505,1.21481,0.000650909,0.000650909,0.000650909
277,972.27,1.12759,0.74704,1.29783,0.87723,0.88495,0.9047,0.60073,1.0167,0.60082,1.18906,0.00064808,0.00064808,0.00064808
278,975.429,1.20775,0.84768,1.31826,0.87723,0.88495,0.9047,0.60073,1.0167,0.60082,1.18906,0.000645251,0.000645251,0.000645251
279,978.697,1.1523,0.80044,1.31692,0.87569,0.88553,0.90145,0.59875,1.0352,0.63433,1.20322,0.000642421,0.000642421,0.000642421
280,981.851,1.22795,0.91385,1.44085,0.9042,0.88502,0.90023,0.61732,1.02489,0.59414,1.20567,0.000639592,0.000639592,0.000639592
281,985.272,1.18048,0.81244,1.3494,0.92747,0.89412,0.94364,0.60774,1.01605,0.60505,1.18579,0.000636762,0.000636762,0.000636762
282,988.48,1.24025,0.86571,1.36349,0.91621,0.88626,0.96645,0.5818,0.98607,0.61346,1.18429,0.000633933,0.000633933,0.000633933
283,991.692,1.15696,0.83232,1.39226,0.89111,0.93333,0.93824,0.57788,1.02789,0.67926,1.16342,0.000631104,0.000631104,0.000631104
284,994.953,1.17648,0.80913,1.35532,0.89214,0.90619,0.97187,0.56773,1.16967,0.74663,1.2557,0.000628274,0.000628274,0.000628274
285,998.134,1.34856,1.06541,1.42808,0.85835,0.92872,0.94032,0.59712,1.10267,0.68908,1.22207,0.000625445,0.000625445,0.000625445
286,1001.45,1.14795,0.8024,1.23684,0.91224,0.98545,0.9825,0.6178,1.02894,0.65206,1.20668,0.000622615,0.000622615,0.000622615
287,1004.91,1.17075,0.84425,1.33846,0.89054,0.86228,0.90844,0.57989,1.07714,0.68791,1.2738,0.000619786,0.000619786,0.000619786
288,1008.23,1.12308,0.76675,1.26265,0.91963,0.72747,0.7804,0.52668,1.04524,0.70043,1.21723,0.000616956,0.000616956,0.000616956
289,1011.47,1.17635,0.80796,1.33562,0.91963,0.72747,0.7804,0.52668,1.04524,0.70043,1.21723,0.000614127,0.000614127,0.000614127
290,1014.67,1.15976,0.77483,1.29497,0.75693,0.83897,0.88413,0.55083,1.10828,0.68378,1.19851,0.000611298,0.000611298,0.000611298
291,1017.92,1.11587,0.7348,1.2968,0.7823,0.91373,0.89196,0.56892,1.04032,0.68611,1.1555,0.000608468,0.000608468,0.000608468
292,1021.12,1.13591,0.7793,1.29214,0.6304,0.8,0.76223,0.54322,0.96787,0.71546,1.13881,0.000605639,0.000605639,0.000605639
293,1024.44,1.15971,0.83437,1.2953,0.88994,0.8454,0.88048,0.57722,0.96522,0.71364,1.1597,0.000602809,0.000602809,0.000602809
294,1027.67,1.14731,0.85844,1.26624,0.81437,0.86667,0.88083,0.59074,1.00591,0.6765,1.19739,0.00059998,0.00059998,0.00059998
295,1030.88,1.13277,0.83663,1.40679,0.82737,0.92057,0.92272,0.58477,1.06966,0.62284,1.19396,0.000597151,0.000597151,0.000597151
296,1034.1,1.15091,0.81564,1.22103,0.88737,0.8814,0.9305,0.58257,1.05756,0.6269,1.19773,0.000594321,0.000594321,0.000594321
297,1037.26,1.13746,0.77787,1.28036,0.90169,0.90256,0.92976,0.58102,1.0129,0.63827,1.17587,0.000591492,0.000591492,0.000591492
298,1041.03,1.12598,0.82411,1.2695,0.88982,0.89412,0.93785,0.60565,1.00558,0.63047,1.16754,0.000588662,0.000588662,0.000588662
299,1044.78,1.07392,0.71647,1.19668,0.88982,0.89412,0.93785,0.60565,1.00558,0.63047,1.16754,0.000585833,0.000585833,0.000585833
300,1048.3,1.15951,0.79458,1.33881,0.87014,0.91803,0.94346,0.6223,0.94216,0.59392,1.12462,0.000583003,0.000583003,0.000583003
301,1051.45,1.1183,0.7198,1.26785,0.90386,0.82745,0.92998,0.64922,0.9713,0.56338,1.16453,0.000580174,0.000580174,0.000580174
302,1054.81,1.03366,0.69072,1.23147,0.87372,0.90181,0.92699,0.59485,1.01861,0.6433,1.18427,0.000577345,0.000577345,0.000577345
