epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,356.917,1.12734,1.37859,1.12697,0.90501,0.21503,0.29833,0.17814,1.73398,3.58773,1.04334,0.000583336,0.000583336,0.000583336
44,365.377,1.11534,1.33459,1.15244,1,0.2397,0.29595,0.16533,1.71375,3.59043,1.02258,0.000581676,0.000581676,0.000581676
45,373.87,1.13112,1.22242,1.12983,1,0.2397,0.29595,0.16533,1.71375,3.59043,1.02258,0.000579309,0.000579309,0.000579309
46,382.658,1.01739,1.32215,1.02703,0.89817,0.25,0.2725,0.15428,1.80013,3.68053,1.0672,0.000576235,0.000576235,0.000576235
47,391.724,1.00702,1.47976,1.06546,0.89817,0.25,0.2725,0.15428,1.80013,3.68053,1.0672,0.000572454,0.000572454,0.000572454
48,401.035,0.91166,1.18082,1.04756,0.90466,0.21397,0.24747,0.09961,1.90995,3.77925,1.13005,0.000567965,0.000567965,0.000567965
49,411.775,1.05263,1.25063,1.11126,0.90466,0.21397,0.24747,0.09961,1.90995,3.77925,1.13005,0.000562769,0.000562769,0.000562769
50,421.429,1.00793,1.33327,1.05999,0.80783,0.33333,0.26662,0.13552,1.93219,3.66869,1.15597,0.000556865,0.000556865,0.000556865
51,430.201,0.98315,1.19342,1.00896,0.80783,0.33333,0.26662,0.13552,1.93219,3.66869,1.15597,0.000544806,0.000544806,0.000544806
52,438.752,1.00343,1.26571,1.14669,0.96967,0.25,0.35995,0.20684,1.82076,3.31252,1.06975,0.000527122,0.000527122,0.000527122
53,447.551,1.02128,1.19716,1.06512,0.96967,0.25,0.35995,0.20684,1.82076,3.31252,1.06975,0.000509438,0.000509438,0.000509438
54,456.715,0.96921,1.15213,1.01003,0.98534,0.25,0.3868,0.25579,1.7776,3.08188,1.02499,0.000491755,0.000491755,0.000491755
55,465.135,1.0431,1.36086,1.03717,0.98534,0.25,0.3868,0.25579,1.7776,3.08188,1.02499,0.000474071,0.000474071,0.000474071
56,473.969,1.10994,1.30743,1.13195,0.56033,0.34997,0.39019,0.26266,1.81465,2.96387,1.03597,0.000456387,0.000456387,0.000456387
57,482.649,1.21066,1.37235,1.16337,0.56033,0.34997,0.39019,0.26266,1.81465,2.96387,1.03597,0.000438703,0.000438703,0.000438703
58,491.325,0.96678,1.22528,1.0112,1,0.30189,0.40492,0.26006,1.86751,2.98226,1.06394,0.000421019,0.000421019,0.000421019
59,500.114,0.95145,1.27274,1.00123,1,0.30189,0.40492,0.26006,1.86751,2.98226,1.06394,0.000403335,0.000403335,0.000403335
60,508.844,0.89577,1.07669,0.99321,0.95147,0.33333,0.40409,0.25292,1.9066,3.016,1.09803,0.000385651,0.000385651,0.000385651
61,517.448,1.04041,1.15028,1.03895,0.95147,0.33333,0.40409,0.25292,1.9066,3.016,1.09803,0.000367967,0.000367967,0.000367967
62,526.058,0.97625,1.24823,1.13375,0.92985,0.33333,0.40083,0.22852,1.86526,3.06797,1.10832,0.000350284,0.000350284,0.000350284
63,535.506,1.03658,1.14989,1.08146,0.92985,0.33333,0.40083,0.22852,1.86526,3.06797,1.10832,0.0003326,0.0003326,0.0003326
64,544.119,0.81662,1.13335,0.98465,0.92745,0.33333,0.37766,0.20745,1.81357,3.04887,1.11025,0.000314916,0.000314916,0.000314916
65,553.076,0.96013,1.06086,1.01431,0.92745,0.33333,0.37766,0.20745,1.81357,3.04887,1.11025,0.000297232,0.000297232,0.000297232
66,562.01,1.05986,1.11954,1.05214,0.92847,0.33333,0.35996,0.25273,1.70719,3.02444,1.0526,0.000279548,0.000279548,0.000279548
67,570.448,1.00726,1.15444,1.06556,0.92847,0.33333,0.35996,0.25273,1.70719,3.02444,1.0526,0.000261864,0.000261864,0.000261864
68,579.437,0.99396,1.21792,1.07356,0.92812,0.33333,0.34332,0.25235,1.65619,2.89396,1.02906,0.00024418,0.00024418,0.00024418
69,587.915,0.88966,1.08341,0.93655,0.92812,0.33333,0.34332,0.25235,1.65619,2.89396,1.02906,0.000226497,0.000226497,0.000226497
70,596.527,0.91542,1.09325,0.99805,0.92894,0.33333,0.37752,0.29378,1.59043,2.82592,1.01978,0.000208813,0.000208813,0.000208813
71,605.202,0.76019,1.0805,0.89269,0.92894,0.33333,0.37752,0.29378,1.59043,2.82592,1.01978,0.000191129,0.000191129,0.000191129
72,614.197,0.84454,1.09251,0.91262,0.92907,0.33333,0.378,0.28542,1.60814,2.83911,1.03077,0.000173445,0.000173445,0.000173445
73,623.079,0.77709,1.01838,0.88884,0.92907,0.33333,0.378,0.28542,1.60814,2.83911,1.03077,0.000155761,0.000155761,0.000155761
74,631.549,0.81864,0.98564,0.9015,0.92915,0.33333,0.37752,0.28072,1.62458,2.87294,1.04188,0.000138077,0.000138077,0.000138077
75,640.833,0.70493,0.99202,0.87964,0.92915,0.33333,0.37752,0.28072,1.62458,2.87294,1.04188,0.000120393,0.000120393,0.000120393
76,649.331,0.80546,1.09187,0.87614,0.98398,0.33333,0.39049,0.29688,1.64744,2.91341,1.05433,0.000102709,0.000102709,0.000102709
77,657.801,0.77251,1.01104,0.85597,0.98398,0.33333,0.39049,0.29688,1.64744,2.91341,1.05433,8.50255e-05,8.50255e-05,8.50255e-05
78,667.367,0.81204,1.05459,0.98668,0.98174,0.33333,0.39134,0.29941,1.63684,2.94535,1.03249,6.73416e-05,6.73416e-05,6.73416e-05
79,676.214,0.83391,1.03834,0.91455,0.98174,0.33333,0.39134,0.29941,1.63684,2.94535,1.03249,4.96578e-05,4.96578e-05,4.96578e-05
80,684.933,0.83788,1.06942,0.87586,0.97638,0.33333,0.39123,0.29935,1.65102,2.96127,1.04365,3.19739e-05,3.19739e-05,3.19739e-05
